ZipCode	primary_city	state	Latitude	Longitude
90307	Inglewood	CA	33.95	-118.37
90310	Inglewood	CA	33.93	-118.32
90402	Santa Monica	CA	34.03	-118.5
90405	Santa Monica	CA	34.01	-118.46
90409	Santa Monica	CA	34	-118.48
90502	Torrance	CA	33.83	-118.29
90503	Torrance	CA	33.84	-118.35
90505	Torrance	CA	33.8	-118.35
90506	Torrance	CA	33.88	-118.33
90633	La Habra	CA	33.93	-117.94
90640	Montebello	CA	34.02	-118.11
90680	Stanton	CA	33.8	-117.99
90703	Cerritos	CA	33.86	-118.05
90704	Avalon	CA	33.38	-118.45
90723	Paramount	CA	33.89	-118.16
90802	Long Beach	CA	33.75	-118.2
90805	Long Beach	CA	33.86	-118.18
90808	Long Beach	CA	33.82	-118.11
90810	Long Beach	CA	33.81	-118.22
91010	Duarte	CA	34.13	-117.94
91030	South Pasadena	CA	34.11	-118.15
91040	Sunland	CA	34.26	-118.32
91042	Tujunga	CA	34.29	-118.25
91103	Pasadena	CA	34.17	-118.17
91108	San Marino	CA	34.12	-118.11
91185	Pasadena	CA	34.16	-117.98
91201	Glendale	CA	34.17	-118.29
91206	Glendale	CA	34.16	-118.2
91214	La Crescenta	CA	34.23	-118.24
91225	Glendale	CA	34.12	-118.25
91302	Calabasas	CA	34.11	-118.67
91320	Newbury Park	CA	34.17	-118.95
91352	Sun Valley	CA	34.23	-118.34
91390	Santa Clarita	CA	34.53	-118.4
91402	Panorama City	CA	34.22	-118.44
91403	Sherman Oaks	CA	34.14	-118.46
91423	Sherman Oaks	CA	34.14	-118.42
91470	Van Nuys	CA	34.17	-118.61
91501	Burbank	CA	34.19	-118.29
91504	Burbank	CA	34.2	-118.33
91505	Burbank	CA	34.17	-118.34
91522	Burbank	CA	34.14	-118.33
91605	North Hollywood	CA	34.2	-118.39
91607	Valley Village	CA	34.16	-118.4
91608	Universal City	CA	34.14	-118.35
91618	North Hollywood	CA	34.11	-118.36
91702	Azusa	CA	34.28	-117.87
91709	Chino Hills	CA	33.94	-117.72
91739	Rancho Cucamonga	CA	34.14	-117.51
91754	Monterey Park	CA	34.05	-118.14
91801	Alhambra	CA	34.09	-118.13
91803	Alhambra	CA	34.07	-118.14
91804	Alhambra	CA	34.09	-118.12
91916	Descanso	CA	32.9	-116.62
91932	Imperial Beach	CA	32.57	-117.11
91934	Jacumba	CA	32.63	-116.18
92004	Borrego Springs	CA	33.17	-116.27
92022	El Cajon	CA	32.73	-116.91
92028	Fallbrook	CA	33.39	-117.21
92055	Camp Pendleton	CA	33.39	-117.44
92107	San Diego	CA	32.74	-117.25
92127	San Diego	CA	33.02	-117.12
92143	San Ysidro	CA	32.56	-116.97
92173	San Ysidro	CA	32.55	-117.04
92223	Beaumont	CA	33.94	-116.97
92232	Calexico	CA	32.67	-115.5
92267	Parker Dam	CA	34.28	-114.18
92285	Landers	CA	34.33	-116.51
92320	Calimesa	CA	33.99	-117.05
92328	Death Valley	CA	36.6	-116.83
92363	Needles	CA	34.78	-114.59
92372	Pinon Hills	CA	34.47	-117.62
92402	San Bernardino	CA	34.07	-117.46
92404	San Bernardino	CA	34.17	-117.24
92407	San Bernardino	CA	34.22	-117.37
92501	Riverside	CA	33.99	-117.38
92505	Riverside	CA	33.93	-117.49
92561	Mountain Center	CA	33.63	-116.59
92590	Temecula	CA	33.48	-117.22
92649	Huntington Beach	CA	33.71	-118.04
92672	San Clemente	CA	33.42	-117.62
92678	Trabuco Canyon	CA	33.66	-117.59
92684	Westminster	CA	33.76	-118
92705	Santa Ana	CA	33.76	-117.79
92708	Fountain Valley	CA	33.71	-117.94
92709	Irvine	CA	33.67	-117.73
92846	Garden Grove	CA	33.78	-118.03
92860	Norco	CA	33.93	-117.56
92883	Corona	CA	33.75	-117.48
93023	Ojai	CA	34.51	-119.29
93042	Point Mugu Nawc	CA	33.26	-119.5
93064	Brandeis	CA	34.25	-118.7
93067	Summerland	CA	34.42	-119.59
93105	Santa Barbara	CA	34.53	-119.8
93108	Santa Barbara	CA	34.44	-119.61
93109	Santa Barbara	CA	34.4	-119.72
93117	Goleta	CA	34.5	-120.12
93210	Coalinga	CA	36.19	-120.39
93225	Frazier Park	CA	34.8	-119.01
93255	Onyx	CA	35.68	-118.07
93262	Sequoia National Park	CA	36.62	-118.7
93303	Bakersfield	CA	35.55	-118.92
93306	Bakersfield	CA	35.43	-118.83
93311	Bakersfield	CA	35.18	-119.21
93313	Bakersfield	CA	35.15	-119.06
93441	Los Olivos	CA	34.79	-119.99
93450	San Ardo	CA	36.09	-120.82
93452	San Simeon	CA	35.69	-121.2
93464	Solvang	CA	34.55	-120.14
93517	Bridgeport	CA	38.27	-119.33
93563	Valyermo	CA	34.39	-117.74
93592	Trona	CA	35.85	-117.22
93623	Fish Camp	CA	37.47	-119.66
93624	Five Points	CA	36.38	-120.13
93628	Hume	CA	36.8	-118.89
93635	Los Banos	CA	37.07	-120.84
93723	Fresno	CA	36.77	-119.95
93725	Fresno	CA	36.6	-119.75
93730	Fresno	CA	36.9	-119.75
93737	Fresno	CA	36.74	-119.65
93844	Fresno	CA	36.75	-119.67
93907	Salinas	CA	36.76	-121.65
93932	Lockwood	CA	35.99	-121.06
93953	Pebble Beach	CA	36.58	-121.94
93954	San Lucas	CA	36.13	-120.93
94013	Daly City	CA	37.7	-122.45
94037	Montara	CA	37.54	-122.5
94060	Pescadero	CA	37.2	-122.3
94085	Sunnyvale	CA	37.38	-122.01
94121	San Francisco	CA	37.77	-122.49
94128	San Francisco	CA	37.61	-122.38
94130	San Francisco	CA	37.82	-122.37
94204	Sacramento	CA	38.6	-121.44
94205	Sacramento	CA	38.47	-121.44
94296	Sacramento	CA	38.57	-121.5
94303	Palo Alto	CA	37.45	-122.1
94304	Palo Alto	CA	37.37	-122.18
94401	San Mateo	CA	37.57	-122.32
94402	San Mateo	CA	37.52	-122.35
94404	San Mateo	CA	37.55	-122.26
94505	Discovery Bay	CA	37.87	-121.6
94515	Calistoga	CA	38.62	-122.61
94538	Fremont	CA	37.5	-121.96
94567	Pope Valley	CA	38.67	-122.44
94614	Oakland	CA	37.72	-122.2
94618	Oakland	CA	37.84	-122.23
94619	Oakland	CA	37.78	-122.12
94625	Oakland	CA	37.8	-122.31
94705	Berkeley	CA	37.86	-122.24
94706	Albany	CA	37.89	-122.3
94707	Berkeley	CA	37.9	-122.28
94712	Berkeley	CA	37.86	-122.26
94801	Richmond	CA	37.96	-122.38
94803	El Sobrante	CA	37.95	-122.26
94806	San Pablo	CA	37.98	-122.33
94850	Richmond	CA	37.9	-122.32
94920	Belvedere Tiburon	CA	37.89	-122.47
94923	Bodega Bay	CA	38.35	-123.06
94965	Sausalito	CA	37.84	-122.53
95002	Alviso	CA	37.44	-121.99
95017	Davenport	CA	37.09	-122.24
95043	Paicines	CA	36.53	-120.96
95108	San Jose	CA	37.33	-122.08
95134	San Jose	CA	37.42	-121.94
95140	Mount Hamilton	CA	37.36	-121.67
95141	San Jose	CA	37.17	-121.75
95223	Arnold	CA	38.35	-120.2
95231	French Camp	CA	37.87	-121.29
95234	Holt	CA	37.93	-121.53
95255	West Point	CA	38.42	-120.44
95314	Pinecrest	CA	38.34	-119.83
95317	El Nido	CA	37.12	-120.51
95389	Yosemite National Park	CA	37.63	-119.68
95391	Tracy	CA	37.76	-121.63
95420	Caspar	CA	39.37	-123.8
95428	Covelo	CA	39.82	-123.16
95476	Sonoma	CA	38.24	-122.46
95487	Vineburg	CA	38.25	-122.45
95536	Ferndale	CA	40.45	-124.26
95567	Smith River	CA	41.93	-124.08
95585	Leggett	CA	39.87	-123.69
95595	Zenia	CA	40.16	-123.4
95604	Auburn	CA	39.24	-120.07
95641	Isleton	CA	38.16	-121.59
95646	Kirkwood	CA	38.69	-120.05
95679	Rumsey	CA	38.9	-122.29
95721	Echo Lake	CA	38.84	-120.07
95728	Soda Springs	CA	39.32	-120.4
95757	Elk Grove	CA	38.35	-121.42
95776	Woodland	CA	38.69	-121.68
95830	Sacramento	CA	38.49	-121.27
95832	Sacramento	CA	38.43	-121.51
95836	Sacramento	CA	38.71	-121.54
95837	Sacramento	CA	38.69	-121.6
95937	Dunnigan	CA	38.88	-122
95939	Elk Creek	CA	39.54	-122.57
95947	Greenville	CA	40.15	-120.84
95983	Taylorsville	CA	40.04	-120.75
96006	Adin	CA	41.15	-120.89
96039	Happy Camp	CA	41.78	-123.47
96044	Hornbrook	CA	41.91	-122.49
96074	Paskenta	CA	39.88	-122.58
96107	Coleville	CA	38.47	-119.48
96112	Fort Bidwell	CA	41.88	-120.11
96134	Tulelake	CA	41.8	-121.46
97001	Antelope	OR	44.95	-120.65
97016	Clatskanie	OR	46.06	-123.27
97033	Kent	OR	45.28	-120.6
97101	Amity	OR	45.1	-123.23
97121	Hammond	OR	46.17	-123.97
97140	Sherwood	OR	45.35	-122.86
97224	Portland	OR	45.4	-122.79
97231	Portland	OR	45.69	-122.82
97294	Portland	OR	45.54	-122.49
97341	Depoe Bay	OR	44.81	-124.05
97350	Idanha	OR	44.63	-121.86
97390	Tidewater	OR	44.32	-123.85
97396	Willamina	OR	45.13	-123.51
97415	Brookings	OR	42.13	-124.24
97425	Crescent Lake	OR	43.47	-121.92
97456	Monroe	OR	44.34	-123.33
97464	Ophir	OR	42.5	-124.41
97534	O Brien	OR	42.04	-123.71
97536	Prospect	OR	42.78	-122.49
97604	Crater Lake	OR	42.92	-122.12
97635	New Pine Creek	OR	41.93	-120.29
97637	Plush	OR	42.54	-119.8
97641	Christmas Valley	OR	43.24	-120.59
97710	Fields	OR	42.17	-118.36
97733	Crescent	OR	43.37	-122
97761	Warm Springs	OR	44.82	-121.31
97812	Arlington	OR	45.55	-120.32
97835	Helix	OR	45.9	-118.77
97842	Imnaha	OR	45.46	-116.75
97873	Seneca	OR	44.13	-119
97902	Arock	OR	42.91	-117.48
97904	Drewsey	OR	43.81	-118.49
97905	Durkee	OR	44.6	-117.37
97914	Ontario	OR	44.08	-117.01
98022	Enumclaw	WA	47.1	-121.6
98061	Rollingbay	WA	47.65	-122.55
98068	Snoqualmie Pass	WA	47.42	-121.37
98082	Mill Creek	WA	47.85	-122.22
98110	Bainbridge Island	WA	47.64	-122.53
98160	Seattle	WA	47.77	-122.38
98178	Seattle	WA	47.49	-122.25
98198	Seattle	WA	47.38	-122.31
98231	Blaine	WA	48.99	-122.74
98241	Darrington	WA	48.19	-121.21
98250	Friday Harbor	WA	48.53	-123.06
98288	Skykomish	WA	47.64	-121.33
98357	Neah Bay	WA	48.33	-124.63
98361	Packwood	WA	46.56	-121.55
98377	Randle	WA	46.47	-121.82
98407	Tacoma	WA	47.29	-122.5
98424	Tacoma	WA	47.23	-122.36
98433	Tacoma	WA	47.11	-122.59
98493	Tacoma	WA	47.05	-122.55
98555	Lilliwaup	WA	47.52	-123.06
98564	Mossyrock	WA	46.48	-122.44
98581	Ryderwood	WA	46.36	-123.07
98587	Taholah	WA	47.31	-124.22
98620	Goldendale	WA	45.84	-120.76
98641	Oysterville	WA	46.55	-124.03
98644	Seaview	WA	46.33	-124.05
98683	Vancouver	WA	45.6	-122.51
98826	Leavenworth	WA	47.81	-120.86
98827	Loomis	WA	48.87	-119.73
98857	Warden	WA	47.01	-119.12
98859	Wauconda	WA	48.82	-118.95
98925	Easton	WA	47.35	-121.27
98929	Naches	WA	46.88	-121.29
98930	Grandview	WA	46.26	-119.9
98935	Mabton	WA	46.15	-120.09
99009	Elk	WA	48.01	-117.22
99017	Lamont	WA	47.16	-117.84
99019	Liberty Lake	WA	47.63	-117.09
99032	Sprague	WA	47.33	-118.04
99107	Boyds	WA	48.99	-118.21
99115	Coulee City	WA	47.66	-119.43
99128	Farmington	WA	47.11	-117.07
99179	Uniontown	WA	46.51	-117.13
99216	Spokane	WA	47.69	-117.19
99223	Spokane	WA	47.59	-117.35
99224	Spokane	WA	47.63	-117.55
99228	Spokane	WA	47.79	-117.38
99341	Lind	WA	46.9	-118.68
99347	Pomeroy	WA	46.44	-117.54
99356	Roosevelt	WA	45.85	-120.34
99401	Anatone	WA	46.08	-117.27
99402	Asotin	WA	46.19	-117.13
99403	Clarkston	WA	46.36	-117.22
96722	Princeville	HI	22.22	-159.48
96772	Naalehu	HI	19.07	-155.57
96778	Pahoa	HI	19.49	-154.94
96753	Kihei	HI	20.76	-156.45
96815	Honolulu	HI	21.27	-157.82
96738	Waikoloa	HI	19.93	-155.79
96857	Schofield Barracks	HI	21.49	-158.05
99546	Adak	AK	51.83	-176.63
99547	Atka	AK	52.21	-174.22
99660	Saint Paul Island	AK	57.18	-170.26
99742	Gambell	AK	63.75	-171.69
99769	Savoonga	AK	63.68	-170.49
99685	Unalaska	AK	53.9	-166.4
99692	Dutch Harbor	AK	53.89	-166.54
99661	Sand Point	AK	55.26	-160.66
99678	Togiak	AK	59.21	-160.54
99651	Platinum	AK	59	-161.69
99655	Quinhagak	AK	59.74	-161.89
99612	King Cove	AK	55.08	-162.32
99614	Kipnuk	AK	59.93	-164.06
99622	Kwigillingok	AK	59.87	-163.18
99638	Nikolski	AK	52.9	-168.94
99553	Akutan	AK	54.12	-165.83
99571	Cold Bay	AK	55.22	-162.78
99583	False Pass	AK	54.89	-163.41
99589	Goodnews Bay	AK	59.13	-161.57
99591	Saint George Island	AK	56.57	-169.63
99581	Emmonak	AK	62.79	-164.55
99590	Grayling	AK	62.89	-160.1
99578	Eek	AK	60.21	-162.03
99585	Marshall	AK	61.92	-162.29
99551	Akiachak	AK	60.9	-161.42
99552	Akiak	AK	60.9	-161.23
99545	Kongiganak	AK	60.78	-161.79
99558	Anvik	AK	62.63	-160.2
99559	Bethel	AK	60.81	-161.85
99561	Chefornak	AK	60.15	-164.25
99563	Chevak	AK	61.53	-165.6
99554	Alakanuk	AK	62.71	-164.64
99637	Toksook Bay	AK	60.54	-165.14
99632	Mountain Village	AK	62.09	-163.71
99634	Napakiak	AK	60.68	-162
99626	Lower Kalskag	AK	61.52	-160.36
99630	Mekoryuk	AK	60.37	-166.27
99620	Kotlik	AK	63.03	-163.54
99621	Kwethluk	AK	60.79	-161.42
99604	Hooper Bay	AK	61.54	-166.12
99607	Kalskag	AK	61.61	-160.2
99609	Kasigluk	AK	60.87	-162.54
99657	Russian Mission	AK	61.81	-161.44
99658	Saint Marys	AK	62.06	-163.29
99659	Saint Michael	AK	63.47	-162.11
99641	Nunapitchuk	AK	60.88	-162.46
99650	Pilot Station	AK	61.94	-162.88
99679	Tuluksak	AK	61.1	-160.94
99680	Tuntutuliak	AK	60.41	-162.65
99681	Tununak	AK	60.6	-165.13
99671	Stebbins	AK	63.47	-162.28
99662	Scammon Bay	AK	61.79	-165.96
99666	Nunam Iqua	AK	62.44	-165.15
99684	Unalakleet	AK	64.09	-160.36
99690	Nightmute	AK	60.49	-164.81
99770	Selawik	AK	66.59	-160.02
99771	Shaktoolik	AK	64.36	-161.21
99772	Shishmaref	AK	66.02	-165.91
99752	Kotzebue	AK	67.24	-161.19
99753	Koyuk	AK	64.94	-161.15
99759	Point Lay	AK	69.73	-162.82
99749	Kiana	AK	66.98	-160.43
99750	Kivalina	AK	67.73	-164.55
99727	Buckland	AK	65.98	-161.14
99736	Deering	AK	66.09	-162.76
99739	Elim	AK	64.63	-162.34
99761	Noatak	AK	67.57	-163
99762	Nome	AK	64.71	-164.62
99763	Noorvik	AK	66.83	-161.03
99766	Point Hope	AK	68.7	-164.81
99778	Teller	AK	65.25	-166.36
99783	Wales	AK	65.61	-168.09
99784	White Mountain	AK	64.68	-163.41
99785	Brevig Mission	AK	65.34	-166.51
99695	Anchorage	AK	55.92	-159.49
99697	Kodiak	AK	57.55	-153.43
99663	Seldovia	AK	59.39	-151.66
99670	South Naknek	AK	58.67	-156.98
99640	Nondalton	AK	59.96	-154.87
99647	Pedro Bay	AK	59.86	-154.03
99648	Perryville	AK	55.93	-159.15
99649	Pilot Point	AK	57.5	-157.28
99643	Old Harbor	AK	57.21	-153.32
99644	Ouzinkie	AK	57.93	-152.42
99608	Karluk	AK	57.6	-154.33
99603	Homer	AK	59.4	-151.32
99606	Iliamna	AK	59.85	-154.56
99615	Kodiak	AK	57.79	-152.4
99619	Kodiak	AK	57.79	-152.4
99613	King Salmon	AK	58.75	-156.54
99628	Manokotak	AK	58.88	-158.93
99624	Larsen Bay	AK	57.59	-153.91
99625	Levelock	AK	59.29	-156.65
99633	Naknek	AK	58.8	-156.9
99636	New Stuyahok	AK	59.49	-157.29
99555	Aleknagik	AK	59.24	-158.62
99556	Anchor Point	AK	59.82	-151.59
99548	Chignik Lake	AK	56.23	-158.74
99549	Port Heiden	AK	56.96	-158.58
99550	Port Lions	AK	57.9	-153.04
99564	Chignik	AK	56.3	-158.36
99565	Chignik Lagoon	AK	56.3	-158.49
99569	Clarks Point	AK	58.83	-158.53
99576	Dillingham	AK	58.82	-157.86
99579	Egegik	AK	58.2	-157.41
99580	Ekwok	AK	59.35	-157.48
99602	Holy Cross	AK	62.18	-159.84
99575	Crooked Creek	AK	61.86	-157.99
99568	Clam Gulch	AK	60.21	-151.4
99557	Aniak	AK	61.2	-158.6
99639	Ninilchik	AK	60.07	-151.42
99635	Nikiski	AK	60.91	-150.7
99627	Mc Grath	AK	63.61	-154.78
99610	Kasilof	AK	60.28	-151.26
99611	Kenai	AK	60.66	-150.9
99656	Red Devil	AK	61.94	-157.62
99652	Big Lake	AK	61.46	-150.09
99653	Port Alsworth	AK	60.2	-154.28
99665	Shageluk	AK	62.64	-159.53
99672	Sterling	AK	60.54	-150.79
99682	Tyonek	AK	61.08	-151.16
99683	Trapper Creek	AK	62.69	-151.07
99667	Skwentna	AK	61.93	-151.73
99668	Sleetmute	AK	61.68	-157.16
99669	Soldotna	AK	60.32	-150.79
99691	Nikolai	AK	62.87	-153.87
99687	Wasilla	AK	61.36	-150.07
99675	Takotna	AK	62.97	-156.08
99726	Bettles Field	AK	67.24	-152.27
99720	Allakaket	AK	66.57	-152.95
99721	Anaktuvuk Pass	AK	68.15	-151.71
99751	Kobuk	AK	66.93	-156.88
99741	Galena	AK	64.74	-156.85
99748	Kaltag	AK	64.35	-158.77
99743	Healy	AK	63.68	-150.03
99745	Hughes	AK	66.05	-154.24
99746	Huslia	AK	65.69	-156.35
99756	Manley Hot Springs	AK	64.65	-150.9
99757	Lake Minchumina	AK	63.81	-152.25
99754	Koyukuk	AK	64.9	-157.69
99773	Shungnak	AK	66.89	-157.16
99786	Ambler	AK	67.08	-157.9
99767	Rampart	AK	65.5	-150.15
99768	Ruby	AK	65.03	-154.91
99765	Nulato	AK	64.72	-158.11
99777	Tanana	AK	65.18	-152.07
99789	Nuiqsut	AK	69.83	-152.14
99782	Wainwright	AK	70.63	-159.96
99791	Atqasuk	AK	70.48	-157.39
99723	Barrow	AK	71.28	-156.78
99724	Beaver	AK	66.39	-147.34
99725	Ester	AK	64.85	-148.02
99722	Arctic Village	AK	68.09	-145.6
99693	Whittier	AK	60.85	-148.03
99694	Houston	AK	61.62	-149.79
99676	Talkeetna	AK	62.45	-149.79
99677	Tatitlek	AK	60.88	-146.65
99686	Valdez	AK	61.15	-146.81
99688	Willow	AK	61.89	-149.73
99701	Fairbanks	AK	64.81	-147.72
99702	Eielson Afb	AK	64.67	-147.04
99703	Fort Wainwright	AK	64.83	-147.62
99704	Clear	AK	64.3	-149.15
99705	North Pole	AK	64.77	-147.33
99706	Fairbanks	AK	64.01	-144.68
99707	Fairbanks	AK	64.83	-147.69
99708	Fairbanks	AK	64.87	-147.89
99709	Fairbanks	AK	64.9	-148.16
99710	Fairbanks	AK	64.91	-147.56
99711	Fairbanks	AK	64.81	-147.57
99712	Fairbanks	AK	64.93	-146.61
99714	Salcha	AK	64.37	-146.59
99716	Two Rivers	AK	64.87	-146.87
99774	Stevens Village	AK	66.01	-149.07
99775	Fairbanks	AK	64.86	-147.82
99776	Tanacross	AK	63.38	-143.39
99755	Denali National Park	AK	63.78	-148.52
99758	Minto	AK	65.15	-149.37
99760	Nenana	AK	64.47	-148.57
99744	Anderson	AK	64.31	-149.16
99740	Fort Yukon	AK	66.56	-145.25
99737	Delta Junction	AK	63.7	-144.89
99738	Eagle	AK	64.43	-141.22
99729	Cantwell	AK	63.01	-149.4
99730	Central	AK	65.47	-145.19
99731	Fort Greely	AK	64.04	-145.73
99732	Chicken	AK	64.07	-142.01
99733	Circle	AK	65.79	-144.2
99790	Fairbanks	AK	65.39	-148.33
99764	Northway	AK	63	-141.69
99788	Chalkyitsik	AK	66.64	-143.78
99779	Tok	AK	63.13	-142.53
99780	Tok	AK	63.18	-143.1
99781	Venetie	AK	67	-146.37
99664	Seward	AK	60.05	-149.33
99674	Sutton	AK	61.74	-148.22
99654	Wasilla	AK	61.52	-149.57
99645	Palmer	AK	61.62	-148.98
99605	Hope	AK	60.84	-149.4
99623	Wasilla	AK	61.61	-149.58
99629	Wasilla	AK	61.58	-149.44
99631	Moose Pass	AK	60.57	-149.45
99501	Anchorage	AK	61.22	-149.85
99502	Anchorage	AK	61.16	-149.99
99503	Anchorage	AK	61.18	-149.88
99504	Anchorage	AK	61.2	-149.75
99505	Jber	AK	61.26	-149.6
99506	Jber	AK	61.27	-149.79
99507	Anchorage	AK	61.14	-149.76
99508	Anchorage	AK	61.2	-149.82
99509	Anchorage	AK	61.17	-149.88
99511	Anchorage	AK	61.11	-149.86
99513	Anchorage	AK	61.21	-149.89
99514	Anchorage	AK	61.2	-149.82
99515	Anchorage	AK	61.11	-149.9
99516	Anchorage	AK	61.08	-149.7
99517	Anchorage	AK	61.19	-149.94
99518	Anchorage	AK	61.15	-149.88
99519	Anchorage	AK	69.22	-146.79
99520	Anchorage	AK	61.21	-149.86
99521	Anchorage	AK	61.2	-149.74
99522	Anchorage	AK	61.15	-149.92
99523	Anchorage	AK	61.16	-149.83
99524	Anchorage	AK	61.18	-149.89
99529	Anchorage	AK	61.18	-149.98
99530	Anchorage	AK	61.26	-149.97
99540	Indian	AK	61	-149.43
99572	Cooper Landing	AK	60.49	-149.82
99573	Copper Center	AK	61.68	-145.14
99574	Cordova	AK	60.79	-145.61
99566	Chitina	AK	61.45	-143.15
99567	Chugiak	AK	61.41	-149.17
99577	Eagle River	AK	61.21	-149.25
99586	Gakona	AK	62.83	-143.43
99587	Girdwood	AK	60.9	-148.91
99588	Glennallen	AK	62.1	-145.53
99599	Anchorage	AK	61.21	-149.86
99510	Anchorage	AK	70.1	-149.87
99734	Prudhoe Bay	AK	70.43	-149.29
99747	Kaktovik	AK	70.12	-143.66
99689	Yakutat	AK	59.51	-139.71
99801	Juneau	AK	58.58	-134.77
99802	Juneau	AK	58.3	-134.42
99803	Juneau	AK	58.37	-134.59
99811	Juneau	AK	58.47	-134.15
99812	Juneau	AK	58.28	-134.4
99820	Angoon	AK	57.44	-134.48
99821	Auke Bay	AK	58.3	-134.42
99824	Douglas	AK	58.26	-134.4
99825	Elfin Cove	AK	58.16	-135.74
99826	Gustavus	AK	58.42	-135.78
99827	Haines	AK	59.16	-135.86
99829	Hoonah	AK	58.11	-135.4
99830	Kake	AK	56.79	-134.19
99832	Pelican	AK	57.95	-136.11
99833	Petersburg	AK	57.05	-132.62
99835	Sitka	AK	56.73	-135
99836	Port Alexander	AK	56.24	-134.65
99840	Skagway	AK	59.57	-135.35
99841	Tenakee Springs	AK	57.79	-135.18
99850	Juneau	AK	58.43	-135.38
99901	Ketchikan	AK	55.61	-131.58
99903	Meyers Chuck	AK	55.68	-132.19
99918	Coffman Cove	AK	55.97	-132.74
99919	Thorne Bay	AK	55.57	-132.39
99921	Craig	AK	55.46	-132.83
99922	Hydaburg	AK	55.2	-132.81
99923	Hyder	AK	55.97	-130.04
99925	Klawock	AK	55.54	-132.96
99926	Metlakatla	AK	55.14	-131.49
99927	Point Baker	AK	56.3	-133.57
99928	Ward Cove	AK	55.45	-131.79
99929	Wrangell	AK	56.41	-131.61
99950	Ketchikan	AK	55.34	-131.64
74115	Tulsa	OK	36.19	-95.91
75056	The Colony	TX	33.09	-96.88
77040	Houston	TX	29.87	-95.53
77041	Houston	TX	29.86	-95.58
77092	Houston	TX	29.83	-95.47
77504	Pasadena	TX	29.65	-95.19
78840	Del Rio	TX	29.37	-100.89
79761	Odessa	TX	31.85	-102.36
79762	Odessa	TX	31.93	-102.36
80202	Denver	CO	39.75	-105
80203	Denver	CO	39.73	-104.98
80205	Denver	CO	39.76	-104.96
80209	Denver	CO	39.71	-104.97
80211	Denver	CO	39.77	-105.02
80218	Denver	CO	39.73	-104.97
80223	Denver	CO	39.7	-105
80290	Denver	CO	39.74	-104.99
83201	Pocatello	ID	42.9	-112.39
83202	Pocatello	ID	42.93	-112.18
83301	Twin Falls	ID	42.41	-114.59
84017	Coalville	UT	40.88	-111.31
84074	Tooele	UT	40.57	-112.33
84111	Salt Lake City	UT	40.75	-111.88
85008	Phoenix	AZ	33.46	-111.98
85012	Phoenix	AZ	33.5	-112.07
85013	Phoenix	AZ	33.5	-112.08
85014	Phoenix	AZ	33.5	-112.05
85016	Phoenix	AZ	33.5	-112.02
85018	Phoenix	AZ	33.5	-111.98
85020	Phoenix	AZ	33.57	-112.05
85023	Phoenix	AZ	33.63	-112.09
85201	Mesa	AZ	33.44	-111.85
85202	Mesa	AZ	33.38	-111.87
85210	Mesa	AZ	33.38	-111.84
85250	Scottsdale	AZ	33.53	-111.89
85251	Scottsdale	AZ	33.49	-111.92
85253	Paradise Valley	AZ	33.54	-111.96
85257	Scottsdale	AZ	33.46	-111.92
85326	Buckeye	AZ	33.38	-112.55
85388	Surprise	AZ	33.6	-112.43
85621	Nogales	AZ	31.45	-110.83
88030	Deming	NM	32.26	-107.75
89005	Boulder City	NV	35.99	-114.81
89019	Jean	NV	35.75	-115.53
89030	North Las Vegas	NV	36.21	-115.12
89048	Pahrump	NV	36.17	-116
89081	North Las Vegas	NV	36.25	-115.08
89406	Fallon	NV	39.5	-118.29
89801	Elko	NV	40.95	-115.79
90018	Los Angeles	CA	34.02	-118.31
90019	Los Angeles	CA	34.04	-118.34
90035	Los Angeles	CA	34.05	-118.38
91210	Glendale	CA	34.14	-118.26
92007	Cardiff By The Sea	CA	33.01	-117.27
92010	Carlsbad	CA	33.15	-117.28
92011	Carlsbad	CA	33.1	-117.29
92024	Encinitas	CA	33.05	-117.25
92026	Escondido	CA	33.22	-117.1
92102	San Diego	CA	32.72	-117.09
92104	San Diego	CA	32.73	-117.12
92105	San Diego	CA	32.73	-117.08
92111	San Diego	CA	32.8	-117.16
92116	San Diego	CA	32.76	-117.12
92120	San Diego	CA	32.79	-117.06
92122	San Diego	CA	32.85	-117.2
92123	San Diego	CA	32.8	-117.13
92124	San Diego	CA	32.82	-117.08
92225	Blythe	CA	33.75	-114.51
92310	Fort Irwin	CA	35.26	-116.69
92311	Barstow	CA	34.97	-116.99
92617	Irvine	CA	33.64	-117.84
92625	Corona Del Mar	CA	33.6	-117.86
92657	Newport Coast	CA	33.6	-117.82
92660	Newport Beach	CA	33.62	-117.87
92662	Newport Beach	CA	33.61	-117.89
92663	Newport Beach	CA	33.62	-117.93
93560	Rosamond	CA	34.87	-118.34
94517	Clayton	CA	37.88	-121.84
94518	Concord	CA	37.95	-122.02
94519	Concord	CA	37.99	-122
94520	Concord	CA	38	-122.03
94521	Concord	CA	37.96	-121.96
94523	Pleasant Hill	CA	37.95	-122.07
94533	Fairfield	CA	38.28	-122
94542	Hayward	CA	37.65	-122.04
94585	Suisun City	CA	38.19	-121.93
94596	Walnut Creek	CA	37.89	-122.03
94598	Walnut Creek	CA	37.91	-122.01
95128	San Jose	CA	37.31	-121.93
95361	Oakdale	CA	37.8	-120.74
95367	Riverbank	CA	37.73	-120.95
95602	Auburn	CA	39	-121.09
95603	Auburn	CA	38.92	-121.07
